time,open,high,low,close,volume
2026-02-02,75.81,76.76,74.57,74.95,1494782
2026-02-03,75.43,80.19,75.43,80.19,1861118
2026-02-04,82.19,83.14,80.48,81.91,1316083
2026-02-05,82.1,82.1,79.81,79.81,772218
2026-02-06,79.24,79.33,76.1,76.29,1266030
2026-02-09,76.57,77.62,74.95,76.29,500528
2026-02-10,76.29,77.81,75.72,76.29,511805
2026-02-11,76.19,78.76,76.19,78.76,547811
2026-02-12,78.38,79.05,77.62,77.62,309570
2026-02-13,77.62,78.0,76.29,77.05,433966
2026-02-23,78.48,81.72,77.33,81.72,1057076
2026-02-24,82.86,83.62,81.14,83.53,1224964
2026-02-25,83.91,84.38,82.67,82.67,837745
2026-02-26,82.86,82.86,81.72,82.29,458896
2026-02-27,82.86,85.81,82.0,84.38,1406974
2026-03-02,81.91,85.62,81.43,83.81,1618591
2026-03-03,83.91,84.67,81.53,82.19,920433
2026-03-04,80.95,81.05,76.76,79.81,1849968
2026-03-05,80.76,80.95,76.67,76.76,1143103
2026-03-06,76.38,77.72,75.72,76.95,803944
2026-03-09,71.62,73.81,71.62,71.62,919768
2026-03-10,72.38,76.0,71.62,74.29,1110963
2026-03-11,74.29,76.67,74.1,76.19,563394
2026-03-12,76.0,77.62,74.38,74.48,829157
2026-03-13,74.48,78.0,73.72,76.57,605048
2026-03-16,76.57,79.05,76.57,78.86,887648
2026-03-17,79.81,80.95,78.48,79.05,717979
2026-03-18,78.57,79.43,76.38,77.62,498937
2026-03-19,76.95,79.33,76.1,78.86,968159
2026-03-20,78.29,81.24,77.43,79.05,1057488
2026-03-23,78.1,78.95,74.76,74.86,696575
2026-03-24,76.67,77.53,75.72,77.43,576061
2026-03-25,77.72,80.76,77.72,80.1,986622
2026-03-26,80.48,81.91,79.62,81.43,1220098
2026-03-27,81.53,81.72,80.19,81.62,865055
2026-03-30,80.1,81.53,79.72,80.0,738812
2026-03-31,81.43,82.48,80.0,81.33,1009300
2026-04-01,82.57,83.72,80.19,80.19,908862
2026-04-02,79.81,81.62,78.1,78.1,1535168
2026-04-03,77.62,78.67,75.62,76.19,1174261
2026-04-06,76.19,77.33,74.57,74.86,460309
2026-04-07,75.24,76.19,74.86,75.72,368506
2026-04-08,77.53,79.05,76.95,78.57,850348
2026-04-09,78.57,80.95,77.33,78.95,932740
2026-04-10,79.24,80.38,78.0,78.1,544390
2026-04-13,77.81,80.0,77.62,78.95,485463
2026-04-14,80.1,80.19,78.95,79.81,660605
2026-04-15,80.0,80.38,78.29,78.29,550198
2026-04-16,78.57,78.67,77.91,77.91,533981
